episode,episode_length,episode_reward,learning_rate
1053,24,1.0,0.0003
1054,9,1.0,0.0003
1055,21,1.0,0.0003
1056,11,1.0,0.0003
1057,22,1.0,0.0003
1058,8,1.0,0.0003
1059,20,1.0,0.0003
1060,9,1.0,0.0003
1061,23,1.0,0.0003
1062,8,1.0,0.0003
1063,22,1.0,0.0003
1064,16,1.0,0.0003
1065,24,1.0,0.0003
1066,8,1.0,0.0003
1067,18,1.0,0.0003
1068,7,1.0,0.0003
1069,25,-1.0,0.0003
1070,7,1.0,0.0003
1071,25,-1.0,0.0003
1072,7,1.0,0.0003
1073,20,1.0,0.0003
1074,8,1.0,0.0003
1075,25,-1.0,0.0003
1076,8,1.0,0.0003
1077,23,1.0,0.0003
1078,10,1.0,0.0003
1079,23,-1.0,0.0003
1080,7,1.0,0.0003
1081,24,-1.0,0.0003
1082,22,-1.0,0.0003
1083,24,1.0,0.0003
1084,25,1.0,0.0003
1085,22,1.0,0.0003
1086,7,1.0,0.0003
1087,22,1.0,0.0003
1088,8,1.0,0.0003
1089,17,1.0,0.0003
1090,8,1.0,0.0003
1091,23,1.0,0.0003
1092,9,1.0,0.0003
1093,20,1.0,0.0003
1094,13,1.0,0.0003
1095,21,1.0,0.0003
1096,13,1.0,0.0003
1097,20,1.0,0.0003
1098,7,1.0,0.0003
1099,19,1.0,0.0003
1100,8,1.0,0.0003
1101,21,1.0,0.0003
1102,9,1.0,0.0003
1103,16,1.0,0.0003
1104,8,1.0,0.0003
1105,21,1.0,0.0003
1106,11,1.0,0.0003
1107,25,-1.0,0.0003
1108,8,1.0,0.0003
1109,24,1.0,0.0003
1110,8,1.0,0.0003
1111,23,1.0,0.0003
1112,9,1.0,0.0003
1113,23,1.0,0.0003
1114,9,1.0,0.0003
1115,20,1.0,0.0003
1116,11,1.0,0.0003
1117,22,1.0,0.0003
1118,8,1.0,0.0003
1119,24,1.0,0.0003
1120,8,1.0,0.0003
1121,21,1.0,0.0003
1122,7,1.0,0.0003
1123,23,1.0,0.0003
1124,10,1.0,0.0003
1125,21,1.0,0.0003
1126,8,1.0,0.0003
1127,23,1.0,0.0003
1128,8,1.0,0.0003
1129,21,1.0,0.0003
1130,8,1.0,0.0003
1131,20,1.0,0.0003
1132,9,1.0,0.0003
1133,23,1.0,0.0003
1134,12,1.0,0.0003
1135,24,1.0,0.0003
1136,8,1.0,0.0003
1137,21,1.0,0.0003
1138,17,-1.0,0.0003
1139,20,1.0,0.0003
1140,7,1.0,0.0003
1141,25,-1.0,0.0003
1142,11,1.0,0.0003
1143,22,1.0,0.0003
1144,8,1.0,0.0003
1145,22,1.0,0.0003
1146,7,1.0,0.0003
1147,19,1.0,0.0003
1148,10,1.0,0.0003
1149,15,1.0,0.0003
1150,12,1.0,0.0003
1151,22,1.0,0.0003
1152,7,1.0,0.0003
1153,22,1.0,0.0003
1154,7,1.0,0.0003
1155,20,1.0,0.0003
1156,12,1.0,0.0003
1157,21,1.0,0.0003
1158,21,1.0,0.0003
1159,21,1.0,0.0003
1160,8,1.0,0.0003
1161,23,1.0,0.0003
1162,9,1.0,0.0003
1163,19,1.0,0.0003
1164,14,1.0,0.0003
1165,22,1.0,0.0003
1166,8,1.0,0.0003
1167,22,1.0,0.0003
1168,8,1.0,0.0003
1169,24,-1.0,0.0003
1170,8,1.0,0.0003
1171,22,1.0,0.0003
1172,9,1.0,0.0003
1173,25,-1.0,0.0003
1174,7,1.0,0.0003
1175,22,1.0,0.0003
1176,8,1.0,0.0003
1177,20,1.0,0.0003
1178,8,1.0,0.0003
1179,22,1.0,0.0003
1180,12,1.0,0.0003
1181,25,-1.0,0.0003
1182,8,1.0,0.0003
1183,15,1.0,0.0003
1184,9,1.0,0.0003
1185,18,1.0,0.0003
1186,8,1.0,0.0003
1187,24,1.0,0.0003
1188,10,1.0,0.0003
1189,22,1.0,0.0003
1190,7,1.0,0.0003
1191,22,-1.0,0.0003
1192,11,1.0,0.0003
1193,19,1.0,0.0003
1194,9,1.0,0.0003
1195,22,1.0,0.0003
1196,8,1.0,0.0003
1197,23,1.0,0.0003
1198,8,1.0,0.0003
1199,21,-1.0,0.0003
1200,10,1.0,0.0003
1201,22,1.0,0.0003
1202,9,1.0,0.0003
1203,20,1.0,0.0003
1204,8,1.0,0.0003
1205,22,1.0,0.0003
1206,11,1.0,0.0003
1207,23,-1.0,0.0003
1208,9,1.0,0.0003
1209,18,1.0,0.0003
1210,9,1.0,0.0003
1211,18,1.0,0.0003
1212,22,-1.0,0.0003
1213,23,1.0,0.0003
1214,9,1.0,0.0003
1215,24,1.0,0.0003
1216,25,1.0,0.0003
1217,23,1.0,0.0003
1218,23,1.0,0.0003
1219,23,1.0,0.0003
1220,8,1.0,0.0003
1221,22,1.0,0.0003
1222,7,1.0,0.0003
1223,22,1.0,0.0003
1224,9,1.0,0.0003
1225,23,1.0,0.0003
1226,22,1.0,0.0003
1227,25,-1.0,0.0003
1228,9,1.0,0.0003
1229,23,-1.0,0.0003
1230,7,1.0,0.0003
1231,23,1.0,0.0003
1232,10,1.0,0.0003
1233,19,1.0,0.0003
1234,11,1.0,0.0003
1235,20,1.0,0.0003
1236,8,1.0,0.0003
1237,24,1.0,0.0003
1238,11,1.0,0.0003
1239,22,-1.0,0.0003
1240,8,1.0,0.0003
1241,24,1.0,0.0003
1242,8,1.0,0.0003
1243,11,1.0,0.0003
1244,7,1.0,0.0003
1245,22,1.0,0.0003
1246,8,1.0,0.0003
1247,20,1.0,0.0003
1248,15,1.0,0.0003
1249,25,-1.0,0.0003
1250,7,1.0,0.0003
1251,19,1.0,0.0003
1252,9,1.0,0.0003
1253,25,-1.0,0.0003
1254,11,1.0,0.0003
1255,22,1.0,0.0003
1256,21,1.0,0.0003
1257,24,1.0,0.0003
1258,8,1.0,0.0003
1259,23,1.0,0.0003
1260,21,-1.0,0.0003
1261,24,1.0,0.0003
1262,7,1.0,0.0003
1263,24,-1.0,0.0003
1264,8,1.0,0.0003
1265,24,1.0,0.0003
1266,9,1.0,0.0003
1267,18,1.0,0.0003
1268,23,-1.0,0.0003
